airport_code,ScheduledTimeUTC,FlightNumber,AirlineID,DepartureTimeUTC,ArrivalTimeUTC,FlightStatus,Equipment,DepartureDelay,ArrivalDelay
AYT,2024-07-22 20:25:00+00:00,496,XQ,2024-07-22 20:25:00+00:00,2024-07-23 00:35:00+00:00,LD,73H,0.0,250.0
AYT,2024-07-22 20:30:00+00:00,166,XQ,2024-07-22 20:30:00+00:00,2024-07-22 23:55:00+00:00,LD,7M8,0.0,205.0
AYT,2024-07-22 20:45:00+00:00,164,XQ,2024-07-22 20:45:00+00:00,2024-07-23 00:10:00+00:00,DP,73H,0.0,205.0
AYT,2024-07-22 20:45:00+00:00,256,XQ,2024-07-22 20:45:00+00:00,2024-07-23 00:45:00+00:00,LD,73H,0.0,240.0
AYT,2024-07-22 20:50:00+00:00,230,XQ,2024-07-22 20:50:00+00:00,2024-07-23 00:45:00+00:00,LD,73H,0.0,235.0
AYT,2024-07-22 20:55:00+00:00,112,XQ,2024-07-22 20:55:00+00:00,2024-07-23 00:55:00+00:00,LD,7M8,0.0,240.0
AYT,2024-07-22 20:55:00+00:00,232,XQ,2024-07-22 20:55:00+00:00,2024-07-23 00:50:00+00:00,LD,7M8,0.0,235.0
AYT,2024-07-22 21:20:00+00:00,216,XQ,2024-07-22 21:20:00+00:00,2024-07-22 23:25:00+00:00,DP,320,0.0,125.0
AYT,2024-07-22 21:25:00+00:00,214,XQ,2024-07-22 21:25:00+00:00,2024-07-22 23:30:00+00:00,DP,734,0.0,125.0
AYT,2024-07-22 21:25:00+00:00,630,XQ,2024-07-22 21:25:00+00:00,2024-07-22 23:15:00+00:00,LD,73H,0.0,110.0
AYT,2024-07-22 23:50:00+00:00,302,XQ,2024-07-22 23:50:00+00:00,2024-07-23 02:00:00+00:00,DP,7M8,0.0,130.0
AYT,2024-07-23 01:00:00+00:00,654,XQ,2024-07-23 01:00:00+00:00,2024-07-23 03:05:00+00:00,LD,73H,0.0,125.0
AYT,2024-07-22 04:55:00+00:00,7032,XQ,2024-07-22 04:55:00+00:00,2024-07-22 06:15:00+00:00,LD,73H,0.0,80.0
AYT,2024-07-22 19:15:00+00:00,7618,XQ,2024-07-22 19:15:00+00:00,2024-07-22 21:05:00+00:00,LD,73H,0.0,110.0
AYT,2024-07-22 20:25:00+00:00,496,XQ,2024-07-22 20:25:00+00:00,2024-07-23 00:35:00+00:00,LD,73H,0.0,250.0
AYT,2024-07-22 20:30:00+00:00,166,XQ,2024-07-22 20:30:00+00:00,2024-07-22 23:55:00+00:00,LD,7M8,0.0,205.0
AYT,2024-07-22 20:45:00+00:00,164,XQ,2024-07-22 20:45:00+00:00,2024-07-23 00:10:00+00:00,DP,73H,0.0,205.0
AYT,2024-07-22 20:45:00+00:00,256,XQ,2024-07-22 20:45:00+00:00,2024-07-23 00:45:00+00:00,LD,73H,0.0,240.0
AYT,2024-07-22 20:50:00+00:00,230,XQ,2024-07-22 20:50:00+00:00,2024-07-23 00:45:00+00:00,LD,73H,0.0,235.0
AYT,2024-07-22 20:55:00+00:00,112,XQ,2024-07-22 20:55:00+00:00,2024-07-23 00:55:00+00:00,LD,7M8,0.0,240.0
AYT,2024-07-22 20:55:00+00:00,232,XQ,2024-07-22 20:55:00+00:00,2024-07-23 00:50:00+00:00,LD,7M8,0.0,235.0
AYT,2024-07-22 21:20:00+00:00,216,XQ,2024-07-22 21:20:00+00:00,2024-07-22 23:25:00+00:00,DP,320,0.0,125.0
AYT,2024-07-22 21:25:00+00:00,214,XQ,2024-07-22 21:25:00+00:00,2024-07-22 23:30:00+00:00,DP,734,0.0,125.0
AYT,2024-07-22 21:25:00+00:00,630,XQ,2024-07-22 21:25:00+00:00,2024-07-22 23:15:00+00:00,LD,73H,0.0,110.0
AYT,2024-07-22 23:50:00+00:00,302,XQ,2024-07-22 23:50:00+00:00,2024-07-23 02:00:00+00:00,DP,7M8,0.0,130.0
AYT,2024-07-23 01:00:00+00:00,654,XQ,2024-07-23 01:00:00+00:00,2024-07-23 03:05:00+00:00,LD,73H,0.0,125.0
AYT,2024-07-22 04:55:00+00:00,7032,XQ,2024-07-22 04:55:00+00:00,2024-07-22 06:15:00+00:00,LD,73H,0.0,80.0
AYT,2024-07-22 19:15:00+00:00,7618,XQ,2024-07-22 19:15:00+00:00,2024-07-22 21:05:00+00:00,LD,73H,0.0,110.0
AYT,2024-07-22 20:25:00+00:00,496,XQ,2024-07-22 20:25:00+00:00,2024-07-23 00:35:00+00:00,LD,73H,0.0,250.0
AYT,2024-07-22 20:30:00+00:00,166,XQ,2024-07-22 20:30:00+00:00,2024-07-22 23:55:00+00:00,LD,7M8,0.0,205.0
AYT,2024-07-22 20:45:00+00:00,164,XQ,2024-07-22 20:45:00+00:00,2024-07-23 00:10:00+00:00,DP,73H,0.0,205.0
AYT,2024-07-22 20:45:00+00:00,256,XQ,2024-07-22 20:45:00+00:00,2024-07-23 00:45:00+00:00,LD,73H,0.0,240.0
AYT,2024-07-22 20:50:00+00:00,230,XQ,2024-07-22 20:50:00+00:00,2024-07-23 00:45:00+00:00,LD,73H,0.0,235.0
AYT,2024-07-22 20:55:00+00:00,112,XQ,2024-07-22 20:55:00+00:00,2024-07-23 00:55:00+00:00,LD,7M8,0.0,240.0
AYT,2024-07-22 20:55:00+00:00,232,XQ,2024-07-22 20:55:00+00:00,2024-07-23 00:50:00+00:00,LD,7M8,0.0,235.0
AYT,2024-07-22 21:20:00+00:00,216,XQ,2024-07-22 21:20:00+00:00,2024-07-22 23:25:00+00:00,DP,320,0.0,125.0
AYT,2024-07-22 21:25:00+00:00,214,XQ,2024-07-22 21:25:00+00:00,2024-07-22 23:30:00+00:00,DP,734,0.0,125.0
AYT,2024-07-22 21:25:00+00:00,630,XQ,2024-07-22 21:25:00+00:00,2024-07-22 23:15:00+00:00,LD,73H,0.0,110.0
AYT,2024-07-22 23:50:00+00:00,302,XQ,2024-07-22 23:50:00+00:00,2024-07-23 02:00:00+00:00,DP,7M8,0.0,130.0
AYT,2024-07-23 01:00:00+00:00,654,XQ,2024-07-23 01:00:00+00:00,2024-07-23 03:05:00+00:00,LD,73H,0.0,125.0
ASR,2024-07-22 06:55:00+00:00,7033,XQ,2024-07-22 06:55:00+00:00,2024-07-22 08:15:00+00:00,LD,73H,0.0,80.0
ASR,2024-07-23 00:25:00+00:00,798,XQ,2024-07-23 00:25:00+00:00,2024-07-23 04:30:00+00:00,LD,73H,0.0,245.0
ASR,2024-07-23 00:50:00+00:00,720,XQ,2024-07-23 00:50:00+00:00,2024-07-23 04:45:00+00:00,LD,7M8,0.0,235.0
ASR,2024-07-22 06:55:00+00:00,7033,XQ,2024-07-22 06:55:00+00:00,2024-07-22 08:15:00+00:00,LD,73H,0.0,80.0
ASR,2024-07-23 00:25:00+00:00,798,XQ,2024-07-23 00:25:00+00:00,2024-07-23 04:30:00+00:00,LD,73H,0.0,245.0
ASR,2024-07-23 00:50:00+00:00,720,XQ,2024-07-23 00:50:00+00:00,2024-07-23 04:45:00+00:00,LD,7M8,0.0,235.0
ASR,2024-07-22 06:55:00+00:00,7033,XQ,2024-07-22 06:55:00+00:00,2024-07-22 08:15:00+00:00,LD,73H,0.0,80.0
ASR,2024-07-23 00:25:00+00:00,798,XQ,2024-07-23 00:25:00+00:00,2024-07-23 04:30:00+00:00,LD,73H,0.0,245.0
ASR,2024-07-23 00:50:00+00:00,720,XQ,2024-07-23 00:50:00+00:00,2024-07-23 04:45:00+00:00,LD,7M8,0.0,235.0
MAA,2024-07-22 20:20:00+00:00,759,LH,2024-07-22 20:20:00+00:00,2024-07-23 06:30:00+00:00,LD,343,0.0,610.0
PMI,2024-07-22 18:55:00+00:00,599,EW,2024-07-22 18:55:00+00:00,2024-07-22 21:15:00+00:00,LD,73H,0.0,140.0
BAH,2024-07-22 20:45:00+00:00,637,LH,2024-07-22 20:45:00+00:00,2024-07-22 22:05:00+00:00,LD,333,0.0,80.0
CPH,2024-07-23 23:20:00+00:00,573,XQ,2024-07-23 23:20:00+00:00,2024-07-24 03:00:00+00:00,LD,73H,0.0,220.0
KUL,2024-07-23 18:15:00+00:00,841,SV,2024-07-23 18:15:00+00:00,2024-07-24 03:05:00+00:00,,787,0.0,530.0
CMN,2024-07-24 00:15:00+00:00,1331,LH,2024-07-24 00:15:00+00:00,2024-07-24 03:40:00+00:00,LD,32N,0.0,205.0
CMN,2024-07-24 01:50:00+00:00,1702,AT,2024-07-24 01:50:00+00:00,2024-07-24 04:45:00+00:00,,320,0.0,175.0
CMN,2024-07-24 00:15:00+00:00,1331,LH,2024-07-24 00:15:00+00:00,2024-07-24 03:40:00+00:00,LD,32N,0.0,205.0
CMN,2024-07-24 01:50:00+00:00,1702,AT,2024-07-24 01:50:00+00:00,2024-07-24 04:45:00+00:00,,320,0.0,175.0
GZT,2024-07-23 19:50:00+00:00,9229,XQ,2024-07-23 19:50:00+00:00,2024-07-23 21:40:00+00:00,LD,7M8,0.0,110.0
GZT,2024-07-23 21:25:00+00:00,700,XQ,2024-07-23 21:25:00+00:00,2024-07-24 01:35:00+00:00,LD,73H,0.0,250.0
GZT,2024-07-23 19:50:00+00:00,9229,XQ,2024-07-23 19:50:00+00:00,2024-07-23 21:40:00+00:00,LD,7M8,0.0,110.0
GZT,2024-07-23 21:25:00+00:00,700,XQ,2024-07-23 21:25:00+00:00,2024-07-24 01:35:00+00:00,LD,73H,0.0,250.0
RUH,2024-07-23 21:30:00+00:00,1093,SV,2024-07-23 21:30:00+00:00,2024-07-23 23:20:00+00:00,,320,0.0,110.0
RUH,2024-07-23 22:55:00+00:00,637,LH,2024-07-23 22:55:00+00:00,2024-07-24 05:20:00+00:00,LD,333,0.0,385.0
RUH,2024-07-23 23:30:00+00:00,1057,SV,2024-07-23 23:30:00+00:00,2024-07-24 01:20:00+00:00,,333,0.0,110.0
RUH,2024-07-24 00:05:00+00:00,1099,SV,2024-07-24 00:05:00+00:00,2024-07-24 01:55:00+00:00,,320,0.0,110.0
RUH,2024-07-24 01:00:00+00:00,1015,SV,2024-07-24 01:00:00+00:00,2024-07-24 02:45:00+00:00,,789,0.0,105.0
RUH,2024-07-23 21:30:00+00:00,1093,SV,2024-07-23 21:30:00+00:00,2024-07-23 23:20:00+00:00,,320,0.0,110.0
RUH,2024-07-23 22:55:00+00:00,637,LH,2024-07-23 22:55:00+00:00,2024-07-24 05:20:00+00:00,LD,333,0.0,385.0
RUH,2024-07-23 23:30:00+00:00,1057,SV,2024-07-23 23:30:00+00:00,2024-07-24 01:20:00+00:00,,333,0.0,110.0
RUH,2024-07-24 00:05:00+00:00,1099,SV,2024-07-24 00:05:00+00:00,2024-07-24 01:55:00+00:00,,320,0.0,110.0
RUH,2024-07-24 01:00:00+00:00,1015,SV,2024-07-24 01:00:00+00:00,2024-07-24 02:45:00+00:00,,789,0.0,105.0
RUH,2024-07-23 21:30:00+00:00,1093,SV,2024-07-23 21:30:00+00:00,2024-07-23 23:20:00+00:00,,320,0.0,110.0
RUH,2024-07-23 22:55:00+00:00,637,LH,2024-07-23 22:55:00+00:00,2024-07-24 05:20:00+00:00,LD,333,0.0,385.0
RUH,2024-07-23 23:30:00+00:00,1057,SV,2024-07-23 23:30:00+00:00,2024-07-24 01:20:00+00:00,,333,0.0,110.0
RUH,2024-07-24 00:05:00+00:00,1099,SV,2024-07-24 00:05:00+00:00,2024-07-24 01:55:00+00:00,,320,0.0,110.0
RUH,2024-07-24 01:00:00+00:00,1015,SV,2024-07-24 01:00:00+00:00,2024-07-24 02:45:00+00:00,,789,0.0,105.0
RUH,2024-07-23 21:30:00+00:00,1093,SV,2024-07-23 21:30:00+00:00,2024-07-23 23:20:00+00:00,,320,0.0,110.0
RUH,2024-07-23 22:55:00+00:00,637,LH,2024-07-23 22:55:00+00:00,2024-07-24 05:20:00+00:00,LD,333,0.0,385.0
RUH,2024-07-23 23:30:00+00:00,1057,SV,2024-07-23 23:30:00+00:00,2024-07-24 01:20:00+00:00,,333,0.0,110.0
RUH,2024-07-24 00:05:00+00:00,1099,SV,2024-07-24 00:05:00+00:00,2024-07-24 01:55:00+00:00,,320,0.0,110.0
RUH,2024-07-24 01:00:00+00:00,1015,SV,2024-07-24 01:00:00+00:00,2024-07-24 02:45:00+00:00,,789,0.0,105.0
RUH,2024-07-23 21:30:00+00:00,1093,SV,2024-07-23 21:30:00+00:00,2024-07-23 23:20:00+00:00,,320,0.0,110.0
RUH,2024-07-23 22:55:00+00:00,637,LH,2024-07-23 22:55:00+00:00,2024-07-24 05:20:00+00:00,LD,333,0.0,385.0
RUH,2024-07-23 23:30:00+00:00,1057,SV,2024-07-23 23:30:00+00:00,2024-07-24 01:20:00+00:00,,333,0.0,110.0
RUH,2024-07-24 00:05:00+00:00,1099,SV,2024-07-24 00:05:00+00:00,2024-07-24 01:55:00+00:00,,320,0.0,110.0
RUH,2024-07-24 01:00:00+00:00,1015,SV,2024-07-24 01:00:00+00:00,2024-07-24 02:45:00+00:00,,789,0.0,105.0
SZX,2024-07-23 16:05:00+00:00,771,CA,2024-07-23 16:05:00+00:00,2024-07-24 04:45:00+00:00,LD,773,0.0,760.0
IST,2024-07-23 21:45:00+00:00,111,TK,2024-07-23 21:45:00+00:00,2024-07-24 08:40:00+00:00,,333,0.0,655.0
DOH,2024-07-23 22:20:00+00:00,21,QR,2024-07-23 22:20:00+00:00,2024-07-24 05:45:00+00:00,,789,0.0,445.0
DOH,2024-07-23 22:20:00+00:00,709,QR,2024-07-23 22:20:00+00:00,2024-07-24 12:45:00+00:00,,77W,0.0,865.0
DOH,2024-07-23 22:45:00+00:00,703,QR,2024-07-23 22:45:00+00:00,2024-07-24 13:00:00+00:00,DP,77W,0.0,855.0
DOH,2024-07-23 23:10:00+00:00,189,QR,2024-07-23 23:10:00+00:00,2024-07-24 05:00:00+00:00,LD,788,0.0,350.0
DOH,2024-07-23 22:20:00+00:00,21,QR,2024-07-23 22:20:00+00:00,2024-07-24 05:45:00+00:00,,789,0.0,445.0
DOH,2024-07-23 22:20:00+00:00,709,QR,2024-07-23 22:20:00+00:00,2024-07-24 12:45:00+00:00,,77W,0.0,865.0
DOH,2024-07-23 22:45:00+00:00,703,QR,2024-07-23 22:45:00+00:00,2024-07-24 13:00:00+00:00,DP,77W,0.0,855.0
DOH,2024-07-23 23:10:00+00:00,189,QR,2024-07-23 23:10:00+00:00,2024-07-24 05:00:00+00:00,LD,788,0.0,350.0
DOH,2024-07-23 22:20:00+00:00,21,QR,2024-07-23 22:20:00+00:00,2024-07-24 05:45:00+00:00,,789,0.0,445.0
DOH,2024-07-23 22:20:00+00:00,709,QR,2024-07-23 22:20:00+00:00,2024-07-24 12:45:00+00:00,,77W,0.0,865.0
DOH,2024-07-23 22:45:00+00:00,703,QR,2024-07-23 22:45:00+00:00,2024-07-24 13:00:00+00:00,DP,77W,0.0,855.0
DOH,2024-07-23 23:10:00+00:00,189,QR,2024-07-23 23:10:00+00:00,2024-07-24 05:00:00+00:00,LD,788,0.0,350.0
LIM,2024-07-24 05:05:00+00:00,2468,LA,2024-07-24 05:05:00+00:00,2024-07-24 13:05:00+00:00,,763,0.0,480.0
CGK,2024-07-23 17:40:00+00:00,827,SV,2024-07-23 17:40:00+00:00,2024-07-24 03:25:00+00:00,,773,0.0,585.0
DAC,2024-07-23 20:35:00+00:00,803,SV,2024-07-23 20:35:00+00:00,2024-07-24 03:30:00+00:00,,773,0.0,415.0
CMB,2024-07-23 21:55:00+00:00,501,UL,2024-07-23 21:55:00+00:00,2024-07-24 08:55:00+00:00,,333,0.0,660.0
AHB,2024-07-23 21:05:00+00:00,1621,SV,2024-07-23 21:05:00+00:00,2024-07-23 22:25:00+00:00,,330,0.0,80.0
AHB,2024-07-23 22:45:00+00:00,1643,SV,2024-07-23 22:45:00+00:00,2024-07-24 00:05:00+00:00,,320,0.0,80.0
AHB,2024-07-23 21:05:00+00:00,1621,SV,2024-07-23 21:05:00+00:00,2024-07-23 22:25:00+00:00,,330,0.0,80.0
AHB,2024-07-23 22:45:00+00:00,1643,SV,2024-07-23 22:45:00+00:00,2024-07-24 00:05:00+00:00,,320,0.0,80.0
TZX,2024-07-24 00:10:00+00:00,730,XQ,2024-07-24 00:10:00+00:00,2024-07-24 04:30:00+00:00,CD,73H,0.0,260.0
TIA,2024-07-24 00:20:00+00:00,215,XQ,2024-07-24 00:20:00+00:00,2024-07-24 02:10:00+00:00,LD,73H,0.0,110.0
OGU,2024-07-24 00:45:00+00:00,1330,XQ,2024-07-24 00:45:00+00:00,2024-07-24 04:50:00+00:00,LD,73H,0.0,245.0
VIE,2024-07-23 23:10:00+00:00,193,XQ,2024-07-23 23:10:00+00:00,2024-07-24 01:50:00+00:00,LD,73H,0.0,160.0
VIE,2024-07-24 00:20:00+00:00,765,XQ,2024-07-24 00:20:00+00:00,2024-07-24 02:50:00+00:00,LD,73H,0.0,150.0
VIE,2024-07-23 23:10:00+00:00,193,XQ,2024-07-23 23:10:00+00:00,2024-07-24 01:50:00+00:00,LD,73H,0.0,160.0
VIE,2024-07-24 00:20:00+00:00,765,XQ,2024-07-24 00:20:00+00:00,2024-07-24 02:50:00+00:00,LD,73H,0.0,150.0
AYT,2024-07-23 19:25:00+00:00,192,XQ,2024-07-23 19:25:00+00:00,2024-07-23 22:20:00+00:00,LD,73H,0.0,175.0
AYT,2024-07-23 20:45:00+00:00,164,XQ,2024-07-23 20:45:00+00:00,2024-07-24 00:10:00+00:00,DP,7M8,0.0,205.0
AYT,2024-07-23 20:45:00+00:00,256,XQ,2024-07-23 20:45:00+00:00,2024-07-24 00:45:00+00:00,LD,7M8,0.0,240.0
AYT,2024-07-23 20:50:00+00:00,230,XQ,2024-07-23 20:50:00+00:00,2024-07-24 00:45:00+00:00,LD,7M8,0.0,235.0
AYT,2024-07-23 20:55:00+00:00,112,XQ,2024-07-23 20:55:00+00:00,2024-07-24 00:55:00+00:00,LD,7M8,0.0,240.0
AYT,2024-07-23 20:55:00+00:00,232,XQ,2024-07-23 20:55:00+00:00,2024-07-24 00:50:00+00:00,LD,73H,0.0,235.0
AYT,2024-07-23 21:10:00+00:00,642,XQ,2024-07-23 21:10:00+00:00,2024-07-23 23:15:00+00:00,LD,73H,0.0,125.0
AYT,2024-07-23 21:25:00+00:00,214,XQ,2024-07-23 21:25:00+00:00,2024-07-23 23:30:00+00:00,DP,73H,0.0,125.0
AYT,2024-07-23 21:25:00+00:00,630,XQ,2024-07-23 21:25:00+00:00,2024-07-23 23:15:00+00:00,LD,73H,0.0,110.0
AYT,2024-07-24 01:00:00+00:00,654,XQ,2024-07-24 01:00:00+00:00,2024-07-24 03:05:00+00:00,LD,73H,0.0,125.0
AYT,2024-07-23 19:25:00+00:00,192,XQ,2024-07-23 19:25:00+00:00,2024-07-23 22:20:00+00:00,LD,73H,0.0,175.0
AYT,2024-07-23 20:45:00+00:00,164,XQ,2024-07-23 20:45:00+00:00,2024-07-24 00:10:00+00:00,DP,7M8,0.0,205.0
AYT,2024-07-23 20:45:00+00:00,256,XQ,2024-07-23 20:45:00+00:00,2024-07-24 00:45:00+00:00,LD,7M8,0.0,240.0
AYT,2024-07-23 20:50:00+00:00,230,XQ,2024-07-23 20:50:00+00:00,2024-07-24 00:45:00+00:00,LD,7M8,0.0,235.0
AYT,2024-07-23 20:55:00+00:00,112,XQ,2024-07-23 20:55:00+00:00,2024-07-24 00:55:00+00:00,LD,7M8,0.0,240.0
AYT,2024-07-23 20:55:00+00:00,232,XQ,2024-07-23 20:55:00+00:00,2024-07-24 00:50:00+00:00,LD,73H,0.0,235.0
AYT,2024-07-23 21:10:00+00:00,642,XQ,2024-07-23 21:10:00+00:00,2024-07-23 23:15:00+00:00,LD,73H,0.0,125.0
AYT,2024-07-23 21:25:00+00:00,214,XQ,2024-07-23 21:25:00+00:00,2024-07-23 23:30:00+00:00,DP,73H,0.0,125.0
AYT,2024-07-23 21:25:00+00:00,630,XQ,2024-07-23 21:25:00+00:00,2024-07-23 23:15:00+00:00,LD,73H,0.0,110.0
AYT,2024-07-24 01:00:00+00:00,654,XQ,2024-07-24 01:00:00+00:00,2024-07-24 03:05:00+00:00,LD,73H,0.0,125.0
AYT,2024-07-23 19:25:00+00:00,192,XQ,2024-07-23 19:25:00+00:00,2024-07-23 22:20:00+00:00,LD,73H,0.0,175.0
AYT,2024-07-23 20:45:00+00:00,164,XQ,2024-07-23 20:45:00+00:00,2024-07-24 00:10:00+00:00,DP,7M8,0.0,205.0
AYT,2024-07-23 20:45:00+00:00,256,XQ,2024-07-23 20:45:00+00:00,2024-07-24 00:45:00+00:00,LD,7M8,0.0,240.0
AYT,2024-07-23 20:50:00+00:00,230,XQ,2024-07-23 20:50:00+00:00,2024-07-24 00:45:00+00:00,LD,7M8,0.0,235.0
AYT,2024-07-23 20:55:00+00:00,112,XQ,2024-07-23 20:55:00+00:00,2024-07-24 00:55:00+00:00,LD,7M8,0.0,240.0
AYT,2024-07-23 20:55:00+00:00,232,XQ,2024-07-23 20:55:00+00:00,2024-07-24 00:50:00+00:00,LD,73H,0.0,235.0
AYT,2024-07-23 21:10:00+00:00,642,XQ,2024-07-23 21:10:00+00:00,2024-07-23 23:15:00+00:00,LD,73H,0.0,125.0
AYT,2024-07-23 21:25:00+00:00,214,XQ,2024-07-23 21:25:00+00:00,2024-07-23 23:30:00+00:00,DP,73H,0.0,125.0
AYT,2024-07-23 21:25:00+00:00,630,XQ,2024-07-23 21:25:00+00:00,2024-07-23 23:15:00+00:00,LD,73H,0.0,110.0
AYT,2024-07-24 01:00:00+00:00,654,XQ,2024-07-24 01:00:00+00:00,2024-07-24 03:05:00+00:00,LD,73H,0.0,125.0
AYT,2024-07-23 19:25:00+00:00,192,XQ,2024-07-23 19:25:00+00:00,2024-07-23 22:20:00+00:00,LD,73H,0.0,175.0
AYT,2024-07-23 20:45:00+00:00,164,XQ,2024-07-23 20:45:00+00:00,2024-07-24 00:10:00+00:00,DP,7M8,0.0,205.0
AYT,2024-07-23 20:45:00+00:00,256,XQ,2024-07-23 20:45:00+00:00,2024-07-24 00:45:00+00:00,LD,7M8,0.0,240.0
AYT,2024-07-23 20:50:00+00:00,230,XQ,2024-07-23 20:50:00+00:00,2024-07-24 00:45:00+00:00,LD,7M8,0.0,235.0
AYT,2024-07-23 20:55:00+00:00,112,XQ,2024-07-23 20:55:00+00:00,2024-07-24 00:55:00+00:00,LD,7M8,0.0,240.0
AYT,2024-07-23 20:55:00+00:00,232,XQ,2024-07-23 20:55:00+00:00,2024-07-24 00:50:00+00:00,LD,73H,0.0,235.0
AYT,2024-07-23 21:10:00+00:00,642,XQ,2024-07-23 21:10:00+00:00,2024-07-23 23:15:00+00:00,LD,73H,0.0,125.0
AYT,2024-07-23 21:25:00+00:00,214,XQ,2024-07-23 21:25:00+00:00,2024-07-23 23:30:00+00:00,DP,73H,0.0,125.0
AYT,2024-07-23 21:25:00+00:00,630,XQ,2024-07-23 21:25:00+00:00,2024-07-23 23:15:00+00:00,LD,73H,0.0,110.0
AYT,2024-07-24 01:00:00+00:00,654,XQ,2024-07-24 01:00:00+00:00,2024-07-24 03:05:00+00:00,LD,73H,0.0,125.0
AYT,2024-07-23 19:25:00+00:00,192,XQ,2024-07-23 19:25:00+00:00,2024-07-23 22:20:00+00:00,LD,73H,0.0,175.0
AYT,2024-07-23 20:45:00+00:00,164,XQ,2024-07-23 20:45:00+00:00,2024-07-24 00:10:00+00:00,DP,7M8,0.0,205.0
AYT,2024-07-23 20:45:00+00:00,256,XQ,2024-07-23 20:45:00+00:00,2024-07-24 00:45:00+00:00,LD,7M8,0.0,240.0
AYT,2024-07-23 20:50:00+00:00,230,XQ,2024-07-23 20:50:00+00:00,2024-07-24 00:45:00+00:00,LD,7M8,0.0,235.0
AYT,2024-07-23 20:55:00+00:00,112,XQ,2024-07-23 20:55:00+00:00,2024-07-24 00:55:00+00:00,LD,7M8,0.0,240.0
AYT,2024-07-23 20:55:00+00:00,232,XQ,2024-07-23 20:55:00+00:00,2024-07-24 00:50:00+00:00,LD,73H,0.0,235.0
AYT,2024-07-23 21:10:00+00:00,642,XQ,2024-07-23 21:10:00+00:00,2024-07-23 23:15:00+00:00,LD,73H,0.0,125.0
AYT,2024-07-23 21:25:00+00:00,214,XQ,2024-07-23 21:25:00+00:00,2024-07-23 23:30:00+00:00,DP,73H,0.0,125.0
AYT,2024-07-23 21:25:00+00:00,630,XQ,2024-07-23 21:25:00+00:00,2024-07-23 23:15:00+00:00,LD,73H,0.0,110.0
AYT,2024-07-24 01:00:00+00:00,654,XQ,2024-07-24 01:00:00+00:00,2024-07-24 03:05:00+00:00,LD,73H,0.0,125.0
AYT,2024-07-23 19:25:00+00:00,192,XQ,2024-07-23 19:25:00+00:00,2024-07-23 22:20:00+00:00,LD,73H,0.0,175.0
AYT,2024-07-23 20:45:00+00:00,164,XQ,2024-07-23 20:45:00+00:00,2024-07-24 00:10:00+00:00,DP,7M8,0.0,205.0
AYT,2024-07-23 20:45:00+00:00,256,XQ,2024-07-23 20:45:00+00:00,2024-07-24 00:45:00+00:00,LD,7M8,0.0,240.0
AYT,2024-07-23 20:50:00+00:00,230,XQ,2024-07-23 20:50:00+00:00,2024-07-24 00:45:00+00:00,LD,7M8,0.0,235.0
AYT,2024-07-23 20:55:00+00:00,112,XQ,2024-07-23 20:55:00+00:00,2024-07-24 00:55:00+00:00,LD,7M8,0.0,240.0
AYT,2024-07-23 20:55:00+00:00,232,XQ,2024-07-23 20:55:00+00:00,2024-07-24 00:50:00+00:00,LD,73H,0.0,235.0
AYT,2024-07-23 21:10:00+00:00,642,XQ,2024-07-23 21:10:00+00:00,2024-07-23 23:15:00+00:00,LD,73H,0.0,125.0
AYT,2024-07-23 21:25:00+00:00,214,XQ,2024-07-23 21:25:00+00:00,2024-07-23 23:30:00+00:00,DP,73H,0.0,125.0
AYT,2024-07-23 21:25:00+00:00,630,XQ,2024-07-23 21:25:00+00:00,2024-07-23 23:15:00+00:00,LD,73H,0.0,110.0
AYT,2024-07-24 01:00:00+00:00,654,XQ,2024-07-24 01:00:00+00:00,2024-07-24 03:05:00+00:00,LD,73H,0.0,125.0
AYT,2024-07-23 19:25:00+00:00,192,XQ,2024-07-23 19:25:00+00:00,2024-07-23 22:20:00+00:00,LD,73H,0.0,175.0
AYT,2024-07-23 20:45:00+00:00,164,XQ,2024-07-23 20:45:00+00:00,2024-07-24 00:10:00+00:00,DP,7M8,0.0,205.0
AYT,2024-07-23 20:45:00+00:00,256,XQ,2024-07-23 20:45:00+00:00,2024-07-24 00:45:00+00:00,LD,7M8,0.0,240.0
AYT,2024-07-23 20:50:00+00:00,230,XQ,2024-07-23 20:50:00+00:00,2024-07-24 00:45:00+00:00,LD,7M8,0.0,235.0
AYT,2024-07-23 20:55:00+00:00,112,XQ,2024-07-23 20:55:00+00:00,2024-07-24 00:55:00+00:00,LD,7M8,0.0,240.0
AYT,2024-07-23 20:55:00+00:00,232,XQ,2024-07-23 20:55:00+00:00,2024-07-24 00:50:00+00:00,LD,73H,0.0,235.0
AYT,2024-07-23 21:10:00+00:00,642,XQ,2024-07-23 21:10:00+00:00,2024-07-23 23:15:00+00:00,LD,73H,0.0,125.0
AYT,2024-07-23 21:25:00+00:00,214,XQ,2024-07-23 21:25:00+00:00,2024-07-23 23:30:00+00:00,DP,73H,0.0,125.0
AYT,2024-07-23 21:25:00+00:00,630,XQ,2024-07-23 21:25:00+00:00,2024-07-23 23:15:00+00:00,LD,73H,0.0,110.0
AYT,2024-07-24 01:00:00+00:00,654,XQ,2024-07-24 01:00:00+00:00,2024-07-24 03:05:00+00:00,LD,73H,0.0,125.0
